Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SRR30861169	SRR30861170	SRR30861171	SRR30861166	SRR30861167	SRR30861168	external_gene_name	gene_biotype
ENSG00000009954	4402.524557	0.007088873	0.215484059	0.032897437	0.973756377	0.994176958	3959.868573	4392.736238	4687.627326	3335.971496	4906.208141	5132.735569	BAZ1B	protein_coding
ENSG00000010017	856.6922336	-0.408396334	0.245524022	-1.663366096	0.096239175	0.302052654	1034.333726	915.1533829	1064.380237	569.5561091	763.5458122	793.184135	RANBP9	protein_coding
ENSG00000010072	269.1606568	-0.219288091	0.355967355	-0.616034273	0.5378719	0.812013777	294.0041632	338.1553307	283.5121904	122.0477377	305.5130576	271.7314611	SPRTN	protein_coding
ENSG00000010165	430.6398865	-0.484840834	0.283126362	-1.71245387	0.086813059	0.283170872	471.470492	568.7903985	450.4263639	366.143213	364.2473509	362.7615006	METTL13	protein_coding
ENSG00000010219	91.26724262	-0.078366881	0.487787733	-0.160657754	0.872362965	0.963436712	73.98460028	92.74648634	91.43993855	122.0477377	86.68044891	80.70424395	DYRK4	protein_coding
ENSG00000010244	2969.822296	-0.604432591	0.250513934	-2.412770345	0.015831792	0.08150482	3745.651724	3063.917111	4164.145773	1505.255431	2750.091182	2589.872556	ZNF207	protein_coding
ENSG00000010256	833.8242886	-0.7324624	0.313916679	-2.333301951	0.019632303	0.095720403	852.9989209	1451.113167	694.2662001	772.9690052	609.6051243	621.9933145	UQCRC1	protein_coding
ENSG00000010270	885.7752839	-0.297485431	0.248636657	-1.1964665	0.231514564	0.522869152	986.9448966	1083.410283	834.0870585	895.0167429	805.7018775	709.490845	STARD3NL	protein_coding
ENSG00000010278	773.3839196	0.424346795	0.281904126	1.505287633	0.132250143	0.370118649	613.1534193	834.7183771	487.6796722	976.3819013	856.3838886	871.9862587	CD9	protein_coding
ENSG00000010292	2471.619807	-0.425675496	0.196111194	-2.170582343	0.029962758	0.131177652	2778.049207	2917.820876	2807.060971	1993.446382	2127.697139	2205.64427	NCAPD2	protein_coding
ENSG00000010318	186.2158961	-1.268137818	0.383539615	-3.306406345	0.000945009	0.008505664	236.4605852	269.21104	244.8074545	162.7303169	99.4693676	104.6166125	PHF7	protein_coding
ENSG00000010319	6.410694062	-1.883758378	1.641058525	-1.147892259	0.251013044	0.549798813	14.50678437	8.207653659	11.61142077	0	1.420990966	2.717314611	SEMA3G	protein_coding
ENSG00000010322	517.4969355	-0.532002177	0.266479769	-1.996407375	0.045889599	0.180646482	652.8052966	570.4319293	653.1424182	366.143213	435.2968992	427.1618569	NISCH	protein_coding
ENSG00000010404	310.7396111	1.731317339	0.305272355	5.671385937	1.42E-08	3.85E-07	151.3541169	151.8415927	143.691332	406.8257922	494.9785197	515.7463132	IDS	protein_coding
ENSG00000010539	219.8410018	-0.182686996	0.342600713	-0.533235889	0.593870301	0.845311199	233.5592283	251.9749673	216.746521	203.4128961	211.7276539	201.6247441	ZNF200	protein_coding
ENSG00000010626	40.81817407	0.531474054	0.754088231	0.704790278	0.48094076	0.775321981	38.68475832	45.96286049	31.93140711	0	67.7339027	60.59611583	LRRC23	protein_coding
ENSG00000010704	165.9024885	-0.13062694	0.42923899	-0.304322169	0.760882457	0.925374907	156.6732712	235.55966	146.5941872	81.36515844	199.4123988	175.8102553	HFE	protein_coding
ENSG00000010803	625.4778202	-0.235482963	0.251597299	-0.935951871	0.349297969	0.662229338	703.0954824	636.9139239	717.9728508	528.8735299	566.028068	599.9830661	SCMH1	protein_coding
ENSG00000010810	22.47811062	-0.505491824	0.95834608	-0.527462714	0.597872303	0.84765336	37.71763936	22.98143024	31.93140711	0	21.31486449	20.92332251	FYN	protein_coding
ENSG00000010818	535.5185706	0.014488334	0.281697335	0.051432273	0.958981068	0.991089055	541.5866165	432.5433478	594.6015051	650.9212676	497.8205016	495.6381851	HIVEP2	protein_coding
ENSG00000011007	1365.543515	-0.471500496	0.228380722	-2.064537199	0.038966811	0.159545205	1569.150509	1651.379916	1616.890342	854.3341637	1237.683131	1263.823026	ELOA	protein_coding
ENSG00000011009	379.9759368	0.203605637	0.319965938	0.63633535	0.524557869	0.803107695	293.0370443	368.5236493	306.2512227	610.2386883	347.1954593	354.6095568	LYPLA2	protein_coding
ENSG00000011021	456.7021029	-0.232500653	0.282822646	-0.822072262	0.411035771	0.721835726	537.7181406	427.6187556	555.4129601	366.143213	427.244617	426.074931	CLCN6	protein_coding
ENSG00000011028	955.715223	-1.185160339	0.23341097	-5.077569144	3.82E-07	8.45E-06	1329.305008	1254.950244	1367.244795	650.9212676	541.3975579	590.472465	MRC2	protein_coding
ENSG00000011105	74.93410949	-0.660954348	0.535412517	-1.234476831	0.217025275	0.503644283	94.77765788	100.95414	89.50470175	40.68257922	56.83963863	66.84593943	TSPAN9	protein_coding
ENSG00000011114	738.0704423	0.21380373	0.258634599	0.826663299	0.408427929	0.719323759	752.9021088	605.72484	776.5137638	610.2386883	843.1213063	839.9219463	BTBD7	protein_coding
ENSG00000011143	104.2605967	0.094456746	0.487972375	0.193569863	0.846512698	0.955193262	120.8898697	110.8033244	104.5027869	40.68257922	125.047205	123.6378148	MKS1	protein_coding
ENSG00000011198	183.1059311	0.139023948	0.400904651	0.346775593	0.728759915	0.914858234	188.5881968	183.0306766	193.5236795	81.36515844	232.5688547	219.5590206	ABHD5	protein_coding
ENSG00000011258	441.4752124	-0.570655321	0.344664759	-1.655682239	0.097786186	0.305506299	638.7820717	448.1378898	628.4681491	122.0477377	407.3507435	404.0646827	MBTD1	protein_coding
ENSG00000011260	1036.426831	-0.559064559	0.222631275	-2.511168119	0.012033237	0.066029688	1189.072759	1244.280295	1259.355344	813.6515844	873.9094439	838.2915575	UTP18	protein_coding
ENSG00000011275	1872.709594	-0.127654923	0.204932354	-0.622912488	0.533342031	0.809015139	1945.843343	2011.695912	1951.202498	1586.62059	1870.024111	1870.87111	RNF216	protein_coding
ENSG00000011347	27.69083073	-1.067647766	0.882737135	-1.209474173	0.226480728	0.516644356	43.03679363	32.83061463	48.38091987	0	21.78852814	20.10812812	SYT7	protein_coding
ENSG00000011376	389.198015	0.157090026	0.279949145	0.561137725	0.574703653	0.836191818	393.1338564	362.7782917	363.3407082	406.8257922	406.4034162	402.7060254	LARS2	protein_coding
ENSG00000011405	1633.721277	0.046513611	0.272429669	0.170736215	0.864431186	0.960415048	1780.466002	1288.601624	1953.621544	1017.064481	1885.181348	1877.392665	PIK3C2A	protein_coding
ENSG00000011426	6174.371908	-0.519343137	0.236332014	-2.197514961	0.027983689	0.124445511	7323.508309	6604.698899	8085.903137	3417.336655	5647.018098	5967.766349	ANLN	protein_coding
ENSG00000011454	1075.534684	0.228856951	0.227226082	1.007177296	0.313849582	0.623626859	1046.906272	946.3424668	1053.252625	976.3819013	1217.315594	1213.009242	RABGAP1	protein_coding
ENSG00000011523	373.1360967	-0.576752637	0.29135762	-1.979535106	0.047755791	0.185925494	432.7857337	456.3455434	468.8111135	244.0954753	316.4073217	320.3713927	CEP68	protein_coding
ENSG00000011566	1093.425823	1.521389964	0.265180624	5.737183732	9.63E-09	2.69E-07	664.4107241	467.0154932	680.7195425	1139.112218	1804.184863	1805.112096	MAP4K3	protein_coding
ENSG00000011638	134.4919223	2.438591245	0.437212774	5.577584617	2.44E-08	6.49E-07	51.25730477	45.14209512	32.41521631	284.7780546	199.8860625	193.4728003	LDAF1	protein_coding
ENSG00000012171	12.09874813	1.548963461	1.345496365	1.151220844	0.249641392	0.547858418	5.802713748	1.641530732	6.289519583	40.68257922	7.578618484	10.59752698	SEMA3B	protein_coding
ENSG00000012174	576.376377	-0.296956007	0.308945067	-0.961193553	0.336454858	0.648175234	770.7938095	549.0920298	736.8414096	244.0954753	587.3429325	570.0926054	MBTPS2	protein_coding
ENSG00000012211	163.7430612	-0.065620797	0.388494572	-0.168910459	0.865867072	0.960957333	163.4431039	190.4175649	160.624654	122.0477377	169.5715886	176.3537183	PRICKLE3	protein_coding
ENSG00000012232	367.2646683	-0.080450686	0.323409867	-0.248757674	0.803548233	0.942466454	403.2886055	333.2307385	351.7292874	528.8735299	292.7241389	293.7417095	EXTL3	protein_coding
ENSG00000012660	3227.40739	-0.724318121	0.236785098	-3.058968349	0.002221006	0.017199972	4405.226853	3889.607069	4120.119136	1505.255431	2682.35728	2761.878571	ELOVL5	protein_coding
ENSG00000012822	245.1131289	0.198151467	0.342933625	0.577812883	0.563390456	0.828064607	196.8087079	257.7203249	193.0398703	325.4606338	248.1997553	249.4494813	CALCOCO1	protein_coding
ENSG00000012963	495.7803258	0.186697778	0.271908186	0.68662066	0.492321806	0.782546417	472.437611	480.147739	478.0034883	406.8257922	550.870831	586.3964931	UBR7	protein_coding
ENSG00000012983	863.641745	0.80698472	0.248937195	3.24172015	0.001188106	0.010240696	705.0297203	537.6013146	720.875706	935.6993221	1129.687818	1152.95659	MAP4K5	protein_coding
ENSG00000013016	61.60095116	-1.289680791	0.649044172	-1.987046253	0.046917272	0.18367009	104.4488475	105.0579668	78.86089938	0	36.94576511	44.29222816	EHD3	protein_coding
ENSG00000013288	522.6678338	0.030803654	0.260203287	0.118383033	0.905764169	0.973043073	552.7084845	499.0253424	518.643461	528.8735299	491.6628741	545.093311	MAN2B2	protein_coding
ENSG00000013297	6.091338851	-0.341865788	1.665255653	-0.205293276	0.837342997	0.952571591	8.220511143	4.924592195	11.12761157	0	5.210300207	7.065017989	CLDN11	protein_coding
ENSG00000013306	564.4088407	-1.030569195	0.286693864	-3.594667782	0.000324806	0.003476133	659.0915698	941.4178746	621.6948203	406.8257922	386.5095427	370.9134444	SLC25A39	protein_coding
ENSG00000013364	643.1767154	-0.573170479	0.308221452	-1.859606056	0.062941282	0.226854738	682.7859843	867.5489917	617.3405375	813.6515844	455.1907727	422.542422	MVP	protein_coding
ENSG00000013374	636.9145265	0.517262367	0.254427104	2.033047416	0.042047733	0.169229717	400.3872486	608.1871361	498.8072838	691.6038468	794.8076135	827.6940305	NUB1	protein_coding
ENSG00000013375	742.8216866	0.299521546	0.24199035	1.237741694	0.215811854	0.502099874	720.0200642	602.4417785	687.9766805	895.0167429	769.7034397	781.7714136	PGM3	protein_coding
ENSG00000013392	83.15285755	0.260565581	0.499221344	0.521943992	0.601709327	0.85087015	87.52426569	73.86888293	75.47423499	81.36515844	90.46975815	90.21484509	RWDD2A	protein_coding
ENSG00000013441	506.4916648	0.594073199	0.268713886	2.210802013	0.02704955	0.12132166	468.0855756	384.9389566	426.7197132	488.1909507	657.4451534	613.5696392	CLK1	protein_coding
ENSG00000013503	281.0139366	-0.148320079	0.319918289	-0.463618628	0.642921006	0.874688538	324.4684104	290.5509395	309.1540779	203.4128961	270.4619471	288.0353488	POLR3B	protein_coding
ENSG00000013523	311.9765098	-0.872805721	0.30462935	-2.865139955	0.00416825	0.028478508	402.805046	408.7411522	407.3673453	203.4128961	218.8326087	230.7000105	ANGEL1	protein_coding
ENSG00000013561	696.8981814	-0.309920796	0.249399235	-1.24266939	0.213989688	0.499207129	772.7280474	784.6516898	719.4242784	732.286426	608.1841333	564.1145133	RNF14	protein_coding
ENSG00000013563	299.4774284	0.347285144	0.335979354	1.033650253	0.301299697	0.609415942	226.7893956	336.5138	209.0055738	325.4606338	345.3008047	353.7943624	DNASE1L1	protein_coding
ENSG00000013573	1035.262879	0.001533166	0.220687471	0.006947228	0.994456958	0.998820064	1049.807629	1015.286758	1041.157396	1057.74706	1013.640222	1033.93821	DDX11	protein_coding
ENSG00000013583	128.26507	0.001645299	0.428073185	0.0038435	0.996933338	0.999455494	135.3966541	130.5016932	109.8246881	162.7303169	113.2056136	117.9314541	HEBP1	protein_coding
ENSG00000013588	3154.942311	0.807304147	0.189126062	4.26860338	1.97E-05	0.000308452	2555.128287	2161.075208	2347.926041	4027.575343	3864.148099	3973.800887	GPRC5A	protein_coding
ENSG00000013619	210.2207734	5.161896535	0.418854073	12.32385421	6.74E-35	1.34E-32	17.89170072	12.31148049	11.61142077	325.4606338	434.8232355	459.2261693	MAMLD1	protein_coding
ENSG00000013810	1460.791687	-0.524878951	0.245200867	-2.14060805	0.032305659	0.139108832	1420.697749	1978.865297	1514.322792	1627.303169	1073.321843	1150.239275	TACC3	protein_coding
ENSG00000014123	424.5509797	0.662153652	0.308282714	2.147877978	0.03172345	0.137206262	321.083494	306.9662468	392.8530693	325.4606338	579.764314	621.1781201	UFL1	protein_coding
ENSG00000014138	289.9681022	-0.506614461	0.34184387	-1.482005402	0.138338858	0.381120693	389.2653806	325.8438502	375.4359382	122.0477377	261.4623377	265.753369	POLA2	protein_coding
ENSG00000014164	205.0769786	-0.687903268	0.382071261	-1.800458026	0.071788346	0.248433949	259.1878807	294.6547663	242.3884085	81.36515844	166.7296066	186.1360509	ZC3H3	protein_coding
ENSG00000014216	1690.963051	0.043400397	0.296539909	0.146356008	0.883640354	0.966751215	1450.194877	1937.827029	1344.021954	2725.732808	1301.627725	1386.373915	CAPN1	protein_coding
ENSG00000014641	1269.450709	0.273201828	0.213110231	1.281974245	0.199851681	0.479343224	1088.008828	1186.826719	1129.694479	1423.890273	1436.148203	1352.13575	MDH1	protein_coding
ENSG00000014824	794.9047693	0.748330567	0.263396605	2.841079014	0.004496117	0.030406858	617.0218952	523.6483034	698.6204829	732.286426	1098.426016	1099.425492	SLC30A9	protein_coding
ENSG00000014914	231.3590944	0.347888618	0.335607273	1.036594395	0.299924927	0.608255825	228.2400741	192.879861	196.4265347	284.7780546	230.6742001	255.155842	MTMR11	protein_coding
ENSG00000014919	679.3259086	0.111949766	0.249080727	0.449451737	0.653105817	0.878920375	691.4900549	677.9521922	649.2719446	569.5561091	752.6515481	735.0336023	COX15	protein_coding
ENSG00000015133	530.9101197	-0.716074676	0.2877263	-2.488735567	0.012819828	0.069237894	639.7491907	662.3576503	733.4547452	244.0954753	434.3495718	471.454085	CCDC88C	protein_coding
ENSG00000015153	236.7249745	0.859113889	0.349397637	2.458842872	0.013938561	0.073698946	157.6403901	135.4262854	199.3293898	325.4606338	311.1970215	291.2961263	YAF2	protein_coding
ENSG00000015171	1079.328848	0.133006591	0.229844074	0.578681835	0.562803875	0.827749064	955.029971	1012.003696	1124.372578	935.6993221	1235.314813	1213.552705	ZMYND11	protein_coding
ENSG00000015479	339.2665577	-0.435186486	0.328120601	-1.326300404	0.184740213	0.459025642	460.348624	293.834001	464.9406399	244.0954753	281.3562112	291.0243949	MATR3	protein_coding
ENSG00000015532	268.1621363	-0.091907966	0.319916495	-0.287287361	0.773892299	0.931211234	249.5166912	297.9378278	259.8055397	284.7780546	250.09441	266.8402948	XYLT2	protein_coding
ENSG00000015568	96.574942	-0.095521139	0.46985575	-0.203298861	0.838901446	0.952794054	112.1857991	98.4918439	99.66469492	81.36515844	92.36441277	95.37774285	RGPD5	protein_coding
ENSG00000015676	1250.92116	-0.848265235	0.238598538	-3.555198798	0.000377693	0.003947071	1565.282033	1735.097983	1418.52857	1139.112218	827.9640693	819.5420867	NUDCD3	protein_coding
ENSG00000016391	624.029077	-0.871188462	0.251333641	-3.466262849	0.000527747	0.005206122	808.5114488	837.1806732	791.511849	406.8257922	439.559872	460.5848266	CHDH	protein_coding
ENSG00000016864	435.4618487	0.07427948	0.304548304	0.24390049	0.80730789	0.943399148	474.8554084	434.1848785	449.9425547	244.0954753	498.2941653	511.3986098	GLT8D1	protein_coding
ENSG00000017260	2154.88008	-0.097960671	0.215671757	-0.454211866	0.649676343	0.877158411	2524.18048	1887.760341	2474.684051	1871.398644	2075.120474	2096.136491	ATP2C1	protein_coding
ENSG00000018189	776.7575562	1.355108545	0.249309508	5.435446706	5.47E-08	1.39E-06	477.2732057	403.81656	486.7120538	895.0167429	1180.369829	1217.356946	RUFY3	protein_coding
ENSG00000018408	4163.345032	-0.467569708	0.210153841	-2.224892512	0.026088455	0.118313927	4728.244585	4633.22049	5207.722214	2725.732808	3713.523057	3971.627036	WWTR1	protein_coding
ENSG00000018510	1554.043431	0.323887009	0.226972488	1.426987969	0.153583362	0.407498961	1542.071178	1172.052942	1564.638948	1505.255431	1778.607025	1761.635062	AGPS	protein_coding
ENSG00000018610	363.4696653	-0.218544439	0.302406691	-0.722683874	0.469874125	0.7677805	348.1628249	456.3455434	336.7312023	366.143213	340.5641681	332.8710399	STEEP1	protein_coding
ENSG00000018699	546.9060131	0.04278387	0.310452911	0.137811143	0.890389678	0.967897686	573.9851015	550.7335605	590.7310316	244.0954753	658.8661444	663.0247651	TTC27	protein_coding
ENSG00000019144	783.7131173	-0.891106176	0.246401807	-3.616475815	0.000298641	0.003241064	1055.610343	1061.249618	996.6469492	447.5083714	536.6609214	604.602501	PHLDB1	protein_coding
ENSG00000019485	358.8483121	-0.078996561	0.303757464	-0.260064591	0.794813951	0.938217527	346.2285869	389.8635488	324.6359723	447.5083714	318.77564	326.0777533	PRDM11	protein_coding
ENSG00000019991	393.353296	8.73920559	0.653471825	13.37350021	8.64E-41	2.18E-38	4.352035311	2.462296098	1.451427596	772.9690052	795.7549408	783.1300709	HGF	protein_coding
ENSG00000019995	751.757212	-0.170973722	0.26847767	-0.6368266	0.524237798	0.803107695	841.3934934	751.8210751	893.1117807	447.5083714	779.1767128	797.5318384	ZRANB1	protein_coding
ENSG00000020129	389.2599278	-1.027699935	0.284851779	-3.607841023	0.000308756	0.003331798	494.1977875	531.0351917	517.1920334	284.7780546	254.8310465	253.5254532	NCDN	protein_coding
ENSG00000020181	23.01046193	-1.993184696	1.041999018	-1.912847001	0.055767642	0.208643631	19.82593864	35.29291073	29.51236112	40.68257922	5.683963863	7.065017989	ADGRA2	protein_coding
ENSG00000020426	238.4313834	0.365845385	0.394129116	0.928237397	0.35328444	0.666133803	199.2265053	224.0689449	242.3884085	81.36515844	362.3526962	321.186587	MNAT1	protein_coding
ENSG00000020577	338.1604993	0.645353829	0.316946544	2.036159856	0.041734306	0.168266813	304.6424718	235.55966	306.2512227	284.7780546	448.5594815	449.1721052	SAMD4A	protein_coding
ENSG00000020922	963.6876803	0.213250794	0.251818255	0.846844062	0.397082045	0.708736442	938.5889487	821.5861312	1010.193607	732.286426	1142.003073	1137.467896	MRE11	protein_coding
ENSG00000021300	65.76014308	0.076794349	0.601989227	0.127567647	0.898491136	0.97015075	44.48747207	70.58582146	46.92949227	122.0477377	55.89231132	54.61802368	PLEKHB1	protein_coding
ENSG00000021355	389.4527543	0.301960005	0.280371134	1.077001048	0.281479797	0.58653068	390.716059	345.542219	341.5692943	406.8257922	435.7705628	416.2925984	SERPINB1	protein_coding
ENSG00000021574	722.4470365	0.069164064	0.256379984	0.269771699	0.787335897	0.935766837	735.977527	650.0461698	791.9956582	569.5561091	795.2812771	791.8254777	SPAST	protein_coding
ENSG00000021762	242.1680748	-0.610306479	0.338010872	-1.805582392	0.070983595	0.246625941	278.0467004	297.9378278	271.9007696	244.0954753	181.41318	179.6144958	OSBPL5	protein_coding
